ts,yaw,pitch,roll
2017,1.5971814,15.571918,0.27568036
2032,4.0893126,15.216391,0.23436052
2048,6.9295692,14.4790535,1.1403458
2080,8.670251,13.677314,2.7194514
2096,10.6837435,13.039963,3.4153326
2112,12.932227,12.986537,3.8820677
2128,15.406037,12.740325,4.03525
2160,17.673689,12.269822,4.105555
2176,19.414513,11.914187,4.319835
2192,20.991856,11.921122,4.523717
2208,22.026325,11.588398,4.8126245
2240,22.917109,11.211055,4.8499384
2256,23.383095,10.993994,4.904644
2272,24.026943,10.876956,5.021463
2288,24.180536,10.769262,5.232306
2320,24.06225,10.600671,5.339105
2337,24.40444,10.445612,5.3883624
2353,24.653181,10.745061,5.3838267
2369,24.495256,10.556288,5.5082707
2400,24.686739,10.326848,5.5238123
2416,24.87884,10.517439,5.6236434
2432,24.685604,10.253865,5.636989
2448,24.721384,10.264318,5.7676477
2480,24.98654,10.477598,5.900913
2496,25.077497,10.347825,5.9493713
2512,24.954233,10.181788,5.997439
2528,24.97233,9.985896,5.9590173
2560,24.850527,10.066151,5.9297895
2576,24.989408,10.181781,5.8070445
2592,24.955116,9.860896,5.8579626
2608,24.952856,9.717416,5.8405795
2640,24.917574,9.814602,5.8804398
2656,24.439695,9.476009,6.3545427
2672,23.656214,9.171043,6.316222
2689,23.498543,9.4641285,6.2584567
2721,23.309336,9.998888,6.103705
2737,21.538612,10.322675,6.011717
2753,20.186188,10.782828,5.8090096
2769,19.627907,11.092287,5.731861
2800,17.798574,11.36347,5.8140707
2816,15.542409,11.733399,5.669181
2832,14.259606,12.273266,5.4916687
2848,12.890087,12.035766,5.291389
2880,11.153454,12.436899,5.2196827
2896,9.497825,12.243589,5.0126247
2912,8.109839,12.073501,4.9512916
2928,6.596497,12.113638,4.9470916
2960,5.038729,12.41817,4.173154
2976,6.1146097,12.974506,2.2097647
2992,3.8222773,13.0830345,3.190478
3008,4.569389,13.514426,2.0335248
3040,4.3223443,13.745231,1.8691128
3056,3.8856056,13.835291,1.8523463
3073,3.3267474,13.921964,1.7547437
3089,3.0801284,13.976812,1.7759492
3121,2.8209875,13.995563,1.7047068
3137,2.608791,14.134658,1.7555246
3152,2.321888,14.042822,1.7744669
3168,2.2555695,14.215979,1.8151925
3200,2.342947,14.342039,1.708711
3216,2.14781,14.244815,1.715653
3232,2.2126124,14.3904705,1.787623
3248,1.899292,14.163397,1.7418909
3280,2.2370064,14.340565,1.7650391
3296,1.8653065,13.770921,1.8574712
3312,2.019147,14.264113,1.8558712
3328,1.648086,14.541784,1.877597
3360,1.1193161,14.864635,1.7634418
3376,1.1618336,14.761643,1.696066
3393,1.398184,14.695342,1.6607118
3408,1.1619488,14.770806,1.7196778
3440,1.3278728,14.687177,1.6882484
3457,1.1828216,14.797448,1.716642
3473,1.3652904,14.806824,1.6560577
3489,1.3182993,14.673429,1.569525
3520,1.1263078,14.374971,1.579488
3536,1.1381315,14.658938,1.5474863
3552,1.028955,14.660543,1.5452443
3568,1.0063133,14.604445,1.5386076
3600,1.1480247,14.602429,1.55378
3616,1.0058113,14.741188,1.5080917
3632,0.963721,14.71325,1.5239228
3648,0.973186,14.802773,1.5444432
3680,1.0102922,14.687723,1.5723552
3696,0.73302674,14.609131,1.4985361
3712,0.83758885,14.673638,1.6376023
3728,0.75795734,14.6505,1.6349049
3760,0.68406314,14.627587,1.5894853
3776,0.48037162,14.463403,1.6201048
3792,0.17643942,14.496541,1.6562223
3809,0.18156436,14.510462,1.7102606
3841,0.28308827,14.440257,1.6608754
3857,0.25339857,14.287412,1.636746
3873,0.25346366,14.214147,1.612811
3889,0.19682997,14.225722,1.5608287
3920,0.044277664,14.090312,1.574098
3936,0.029959029,14.230808,1.4922904
3952,0.098551735,14.207203,1.5355462
3968,0.22801141,14.317229,1.5083226
4000,0.20907794,14.335098,1.5309108
4016,0.24496095,14.210441,1.5257143
4032,0.3899364,14.272136,1.5659904
4048,0.45522004,14.276248,1.4682041
4080,0.34520704,14.308549,1.5631938
4096,0.3487249,14.178293,1.715316
4112,0.2024528,14.164651,1.7971375
4128,0.30392656,14.392029,1.8144809
4160,0.27622846,14.267595,1.7580501
4176,0.049685467,14.055858,1.6771253
4193,0.03668463,13.948177,1.7601639
4209,0.09740315,13.994216,1.7453641
4241,-0.03693051,14.117808,1.7606188
4257,-0.169912,14.016563,1.8137509
4272,0.002114161,14.031584,1.7974988
4288,-0.013462299,14.09289,1.8015876
4320,-0.18109563,13.966001,1.8616961
4336,-0.2690527,13.872443,1.8248395
4352,-0.20187221,13.892923,1.8502755
4368,-0.35086912,14.165215,1.8275374
4400,-0.3761487,14.199584,1.8309103
4416,-0.3028941,14.193127,1.8480612
4432,-0.3578412,14.233448,1.7603331
4448,-0.4433299,14.199652,1.7932013
4480,-0.2131797,14.338,1.7260944
4496,-0.27280885,14.369903,1.7152113
4512,-0.38027638,14.370168,1.7369831
4529,-0.3699758,14.419081,1.837901
4560,-0.363586,14.3405285,1.8389899
4577,-0.29520988,14.304361,1.732383
4593,-0.26972058,14.065151,1.794971
4609,-0.29610178,14.0476885,1.7055389
4640,-0.24119538,14.189353,1.6472323
4656,-0.23378643,14.157371,1.6765064
4672,-0.2707686,14.040647,1.6392187
4688,-0.23537648,14.046833,1.6234239
4720,-0.2263189,13.934312,1.6446357
4736,-0.21110514,14.154643,1.5789819
4752,-0.29517713,14.063674,1.6942194
4768,-0.43224302,14.105281,1.6992342
4800,-0.38014576,14.271006,1.7409801
4816,-0.31065622,14.247061,1.6497649
4832,-0.44534248,14.264052,1.6910051
4848,-0.39443883,14.3117895,1.8256112
4880,-0.5256816,14.326312,1.7604415
4896,-0.5150472,14.267933,1.8183529
4912,-0.617464,14.305751,1.740196
4928,-0.6683199,14.165208,1.783101
4961,-0.6499726,14.2955065,1.7680773
4977,-0.7333008,14.386128,1.765328
4993,-0.51474,14.309157,1.7775953
5009,-0.45937148,14.339187,1.8258256
5040,-0.56059134,14.3467865,1.780065
5056,-0.627653,14.3882065,1.7538697
5072,-0.5457379,14.313296,1.7953006
5088,-0.70225596,14.200041,1.8025049
5120,-0.78350705,14.111611,1.8324705
5136,-0.71487206,14.112131,1.8491555
5152,-1.0284368,13.902263,1.852094
5168,-0.9955628,13.913722,1.8687066
5200,-1.099603,13.728834,1.9416107
5216,-0.89530116,13.781941,2.0553918
5232,-0.89197236,13.495432,2.1625717
5248,-1.5152652,13.0631695,2.3018732
5280,-1.4936575,12.893974,2.246981
5296,-1.8771728,13.035597,2.4197252
5313,-1.9462435,13.160555,2.4026134
5329,-2.1521235,13.451117,2.4182675
5361,-2.4626234,13.546781,2.3350372
5377,-2.5651693,13.614978,2.3817625
5392,-2.6973279,13.601111,2.4394636
5408,-2.9678512,13.454868,2.4572628
5440,-3.2163396,13.3210125,2.5591688
5456,-3.4609663,13.274875,2.6072323
5472,-3.7565808,13.347933,2.6080432
5488,-3.846612,13.234549,2.6806083
5520,-3.9839308,13.283314,2.836568
5536,-4.1235456,13.069871,2.8070767
5552,-4.383869,12.923579,2.7909122
5568,-4.6582527,12.7201395,2.8367891
5600,-4.7397785,12.645445,2.7768576
5616,-4.8254466,12.560862,2.7915537
5632,-4.815426,12.505993,2.7681558
5648,-5.1608763,12.425029,2.842493
5680,-5.170805,12.627583,2.8025749
5697,-5.1502113,12.468882,2.7750952
5713,-5.3136883,12.091036,2.7479248
5729,-5.410496,11.950268,2.6555216
5761,-5.3313937,11.8652935,2.5265875
5776,-5.488662,11.97307,2.657139
5792,-5.5352664,12.153181,2.6613927
5808,-5.6606827,11.890078,2.7390811
5840,-5.56051,11.896439,2.602609
5856,-5.432689,11.846987,2.5714605
5872,-5.612506,11.885539,2.6052747
5888,-5.778403,11.850045,2.6263967
5920,-5.5172877,11.813131,2.5913587
5936,-5.5807986,11.837946,2.5139835
5952,-5.5693154,11.718681,2.4306786
5968,-5.7407885,11.786243,2.4346633
6000,-5.7709436,11.826569,2.4260378
6016,-5.749758,11.988047,2.5184698
6032,-5.9289355,11.898795,2.4455845
6049,-5.844876,11.900998,2.450859
6081,-5.827466,11.886972,2.4925826
6097,-5.938405,11.914365,2.5459852
6113,-5.805686,11.757092,2.6086702
6129,-5.6781588,11.721587,2.6247025
6160,-5.869635,11.833034,2.6329837
6176,-5.77709,11.9316635,2.6243763
6192,-5.950926,11.662377,2.670707
6208,-5.9860845,11.968165,2.709778
6240,-5.8987823,11.9787035,2.6559057
6256,-6.167541,11.886884,2.7322068
6272,-6.1317644,11.850926,2.7476525
6288,-5.9663963,11.865683,2.6499405
6320,-6.01894,11.477156,2.6174943
6336,-5.8499155,11.393169,2.5973806
6352,-5.9249673,11.186048,2.6900134
6368,-6.075762,11.089343,2.6651611
6400,-5.984366,11.363383,2.597293
6416,-5.824409,11.412948,2.5489526
6433,-5.925713,11.351723,2.7334173
6449,-5.820645,11.620969,2.6647482
6481,-5.9460483,11.354202,2.6424026
6497,-6.0982013,11.3363285,2.6953182
6512,-6.083744,11.48312,2.7185454
6528,-6.1311336,11.354668,2.6906555
6560,-6.0517993,11.375668,2.6946914
6576,-6.024345,11.385251,2.5336416
6592,-5.9369593,11.441959,2.4702258
6608,-5.949278,11.242249,2.4652987
6640,-6.0343294,11.188213,2.400628
6656,-5.925841,11.323429,2.352105
6672,-5.804779,11.475508,2.4131274
6688,-6.031398,11.276838,2.4311945
6720,-5.981349,11.398737,2.422878
6736,-5.62886,10.964613,2.1384413
6752,-5.4550033,10.895929,2.0012836
6769,-5.356058,10.782759,1.8983428
6800,-5.431571,10.828487,1.8826923
6817,-5.6479564,10.990465,1.921603
6833,-5.4849696,11.0248,1.9452163
6849,-5.397803,11.025973,1.9682385
6881,-5.6139383,11.133603,2.0630884
6896,-5.3614306,11.198691,1.9809214
6912,-5.3921366,10.894151,1.9701443
6928,-5.5793657,10.965624,2.065816
6960,-5.4836392,11.004726,2.0258257
6976,-5.6780777,10.869792,2.1098163
6992,-5.579485,10.819935,2.023399
7008,-5.4058595,10.771664,1.9693651
7040,-5.556734,10.835921,2.0248084
7056,-5.572028,10.554038,2.0514567
7072,-5.7733245,10.730008,2.0585737
7088,-5.603761,10.560373,2.0289278
7120,-5.5801377,10.688251,1.974408
7136,-5.4389596,10.909546,1.9406431
7152,-5.6439424,10.908196,1.9977545
7168,-5.47182,10.931124,1.8985478
7201,-5.515149,10.621677,1.8954948
7217,-5.3203316,10.444823,1.8113722
7233,-5.2536435,10.696563,1.8334217
7249,-5.396186,10.499988,1.8373324
7280,-5.313293,10.723273,1.7798753
7296,-5.4842353,10.651185,1.986582
7312,-5.273554,10.698524,1.8650411
7329,-5.4710426,10.603166,1.909964
7360,-5.436851,10.715072,1.814036
7377,-5.307531,10.562455,1.7981607
7393,-5.3540106,10.495048,1.9794158
7409,-5.284352,10.540348,1.8653684
7441,-5.150884,10.658455,1.7707088
7456,-5.5541925,10.618983,1.8876523
7472,-5.761986,10.209201,1.9848372
7488,-5.5833983,10.38246,2.019557
7520,-5.3755627,9.611346,2.0090978
7536,-5.3755965,9.589776,1.8976668
7552,-5.3775005,10.434587,1.8184929
7568,-5.5100465,10.374217,1.7228516
7600,-5.617784,10.854454,1.8991742
7616,-5.6581736,10.354812,1.8296132
7632,-5.4705987,10.397837,1.8492157
7648,-5.512362,10.415262,1.9762843
7680,-5.9193287,10.277693,2.0465317
7696,-5.890106,10.315436,1.9872986
7712,-5.773777,10.40506,1.980148
7729,-5.5842347,10.380158,1.8544102
7761,-5.28482,10.726094,1.7592716
7777,-5.519702,10.747091,1.9289403
7793,-5.468205,10.663659,1.8645698
7809,-5.6632442,10.888878,1.9375399
7840,-5.785221,10.7922735,1.9352098
7856,-5.735058,10.810559,1.9838439
7872,-5.695233,10.83339,1.9478487
7888,-5.7844253,11.218278,2.1100318
7920,-5.7357817,11.269624,2.1062975
7936,-5.608412,11.089872,2.0757277
7952,-5.5888267,10.832424,1.9989945
7968,-5.583738,11.032714,2.082122
8000,-5.5320344,11.199146,1.9815761
8016,-5.5423226,11.393581,1.982631
8032,-5.6513786,11.259447,2.0203931
8048,-5.654666,11.305185,2.0927174
8080,-5.6768985,11.31798,2.1257737
8096,-5.5612755,11.20084,2.0642323
8113,-5.6903305,11.584216,2.144631
8129,-5.834004,11.493464,2.301777
8161,-5.773749,11.503288,2.2167573
8177,-5.7571254,11.511993,2.2053854
8192,-5.773064,11.524076,2.2251463
8208,-5.9667525,11.532243,2.2069564
8240,-5.776218,11.713255,2.2133355
8256,-5.697261,11.71016,2.2098987
8272,-5.624372,11.640784,2.177009
8288,-5.5627136,11.695164,2.1159363
8320,-5.591353,11.624523,2.1261318
8336,-5.5374966,11.764343,2.149722
8352,-5.895951,11.897298,2.2861204
8368,-5.658434,11.923614,2.1710653
8400,-5.7817955,11.797513,2.2755375
8416,-5.721784,11.781553,2.240108
8432,-5.7632427,11.727086,2.284166
8448,-6.048903,11.535748,2.3197565
8480,-5.9274077,11.615427,2.25751
8497,-6.076183,11.504984,2.260184
8513,-5.948788,11.500102,2.344709
8529,-5.92774,11.494386,2.4074385
8561,-5.9452305,11.572355,2.4435701
8576,-5.883259,11.736414,2.435477
8592,-5.795979,11.625288,2.305729
8608,-5.842829,11.543338,2.406547
8640,-5.8732347,11.518152,2.3915997
8656,-5.804595,11.584595,2.367935
8672,-5.961368,11.448507,2.386141
8688,-5.9400024,11.376437,2.301623
8720,-5.800656,11.151652,2.2391527
8736,-5.6161346,10.608588,2.216218
8752,-5.767219,10.386025,2.3718789
8768,-5.947268,10.9335985,2.3351352
8800,-5.7979345,11.327247,2.2939472
8816,-6.014417,11.593565,2.304656
8832,-6.075889,11.49457,2.4474468
8848,-5.9579782,11.524756,2.4207141
8881,-5.630331,11.56868,2.2659125
8897,-5.7693205,11.576348,2.354183
8913,-5.8448777,11.64626,2.3278487
8929,-5.9061594,11.521032,2.241187
8960,-5.9986343,11.646897,2.3259006
8976,-5.912721,11.576496,2.2676659
8992,-5.795485,11.621427,2.2929327
9008,-5.911677,11.64841,2.181607
9024,-6.0239506,11.594094,2.2678542
9056,-5.881646,11.712417,2.1384006
9072,-5.7440324,11.693736,2.2579532
9088,-5.6214585,11.715357,2.1809707
9104,-5.709153,11.593172,2.2600777
9136,-5.7203717,11.702279,2.262178
9152,-5.9064217,11.657206,2.20788
9168,-5.8800607,11.603114,2.1947858
9184,-5.9961033,11.545837,2.2167091
9216,-6.0052567,11.4148245,2.3816938
9232,-6.266365,11.133169,2.3809595
9249,-5.8226233,10.633019,2.3552275
9265,-5.810651,10.311843,2.4073741
9297,-5.8674774,10.810298,2.264313
9313,-5.9357033,11.380901,2.2132576
9328,-5.981613,11.3327675,2.2344198
9344,-6.004111,11.333651,2.1742628
9376,-5.8615713,11.56131,2.1521137
9392,-5.837746,11.534249,2.1556635
9408,-5.737452,11.618382,2.150068
9424,-5.649038,11.542799,2.156025
9456,-5.6602917,11.467238,2.1842277
9472,-5.7014103,11.497649,2.1172013
9488,-5.6668334,11.582539,2.130251
9504,-5.72071,11.642361,2.1867864
9536,-5.7626567,11.557241,2.2291517
9552,-5.789495,11.394479,2.1555686
9568,-5.7781606,11.50659,2.2180374
9584,-5.7865567,11.418521,2.2969224
9617,-5.7393904,11.464998,2.2865543
9633,-5.7193046,11.506853,2.3281202
9649,-5.7082443,11.509343,2.281767
9665,-5.8090005,11.545355,2.2452006
9696,-5.7956715,11.478361,2.196051
9712,-5.862889,11.580188,2.2343225
9728,-5.6307974,11.573975,2.1317892
9744,-5.8523645,11.582499,2.226399
9776,-5.619972,11.681449,2.1312335
9792,-5.6150575,11.623361,2.1259236
9808,-5.568402,11.489152,2.1079257
9824,-5.609454,11.523575,2.2091599
9856,-5.7453036,11.51799,2.251472
9872,-5.822386,11.411554,2.347105
9888,-5.904198,11.555778,2.3665428
9904,-5.796019,11.403934,2.3548315
9936,-5.808074,11.500945,2.358159
9952,-5.651513,11.082197,2.2109232
9968,-5.5294557,10.803854,2.2962592
9985,-5.9494395,10.279858,2.3398767
10017,-6.0603294,10.221394,2.225713
10033,-5.859667,10.499525,2.2675078
10049,-5.6751413,10.999334,2.1775022
10064,-5.81683,11.355042,2.1082199
10096,-5.6155286,11.152211,2.0694568
10112,-5.786468,11.130759,2.1445458
10128,-5.760628,11.309686,2.1807487
10144,-5.683577,11.184901,2.2104964
10176,-5.6617713,11.219323,2.13596
10192,-5.5735693,11.199195,2.1802256
10208,-5.609035,11.335188,2.1963656
10224,-5.542613,11.3027525,2.1846135
10256,-5.575172,11.334835,2.2424753
10272,-5.4946427,11.286378,2.1907241
10288,-5.6337137,11.3114,2.267576
10304,-5.6323075,11.337634,2.2317104
10336,-5.6032286,11.119032,2.117274
10352,-5.81242,10.929006,2.192571
10369,-5.677898,11.138775,2.1709542
10385,-5.6025715,11.146443,2.1054318
10417,-5.5549254,11.035577,2.1069555
10433,-5.5104027,10.936041,2.102174
10448,-5.4086547,10.967398,2.0307667
10464,-5.2826333,11.06413,1.9563228
10496,-5.573671,11.029342,1.9649107
10512,-5.3120494,11.204279,1.9111303
10528,-5.360528,11.286803,1.9955992
10544,-5.3203893,11.331825,2.0698721
10576,-5.404382,11.289421,2.0946226
10592,-5.2023106,11.130408,2.0510378
10608,-5.3507504,11.25882,2.0360873
10624,-5.511711,11.114532,2.022666
10656,-5.559281,11.137287,2.1056619
10672,-5.5083227,11.149196,2.032359
10688,-5.5679617,11.294606,2.038203
10705,-5.4976864,11.237333,2.0556722
10736,-5.2597575,10.987315,1.9315267
10753,-5.398593,10.826215,1.9823294
10769,-5.3388476,11.011278,1.994703
10785,-5.521716,10.951047,1.9829406
10816,-5.532134,11.070259,2.0436418
10832,-5.470243,11.221705,2.0511885
10848,-5.466548,11.027405,1.9713583
10864,-5.6807404,10.909488,2.007051
10896,-5.3686547,10.947503,1.8762314
10912,-5.182421,10.856775,1.6517125
10928,-5.0841045,10.738634,1.7274082
10944,-5.0205045,10.603261,1.6449296
10976,-4.990513,10.547235,1.6801865
10992,-4.851898,10.236754,1.572851
11008,-4.79722,10.513375,1.6150359
11024,-4.7001467,10.371553,1.4777877
11056,-4.7235956,10.172789,1.4557327
11072,-4.6052003,10.178022,1.4764284
11088,-4.739401,10.229161,1.4246151
11105,-4.5190825,10.347539,1.2744048
11137,-4.508959,10.013443,1.2309258
11153,-4.7143826,10.072607,1.3712367
11169,-4.841267,10.253569,1.4679111
11184,-4.931026,10.3436,1.5037882
11216,-4.6861634,10.47962,1.390042
11232,-4.9085016,10.440628,1.6070786
11248,-4.9245234,10.564577,1.5849614
11264,-4.900006,10.661136,1.581815
11296,-4.913723,10.826592,1.5678366
11312,-4.947028,10.913815,1.6918762
11328,-4.9450965,10.921178,1.6823765
11344,-5.0738735,10.671997,1.68085
11376,-5.0101676,10.560665,1.6667628
11392,-5.1271553,10.634502,1.7419857
11408,-5.1619654,10.659568,1.7243689
11424,-5.126466,10.499365,1.706721
11456,-5.27496,10.283641,1.7252829
11472,-5.2331533,10.273155,1.7586772
11489,-5.1143246,10.285018,1.7747477
11505,-5.1015244,9.504984,1.7998811
11537,-5.2418113,9.339169,1.7559469
11553,-4.7934723,10.063416,1.7908419
11568,-5.0315742,10.843752,1.5902715
11584,-4.82485,11.026927,1.5436339
11616,-4.7522216,10.983882,1.4608328
11632,-4.521383,10.776052,1.4903147
11648,-4.559415,10.791623,1.502169
11664,-4.7150316,10.630472,1.560532
11696,-4.716805,10.532014,1.5710548
11712,-4.8844957,10.569379,1.5633256
11728,-5.083755,10.65055,1.7144996
11744,-5.0662274,10.742563,1.6903785
11776,-4.9628673,11.034723,1.6773266
11792,-5.1630316,11.054363,1.6712753
11808,-5.236096,10.977412,1.7246003
11824,-5.2064147,10.963701,1.7275721
11857,-5.01131,10.868636,1.7503492
11873,-5.159408,10.899678,1.8739499
11889,-5.144882,10.731521,1.7846673
11905,-5.13355,10.668142,1.7991893
11936,-5.114648,10.603576,1.7814701
11952,-4.956273,10.515104,1.7206101
11968,-5.057267,10.50906,1.7071118
11984,-5.1455784,10.678,1.6285919
12016,-5.0642815,10.674173,1.542791
12032,-5.1189914,10.766493,1.5458604
12048,-5.0555058,10.695282,1.5140015
12064,-5.134751,10.75138,1.5563834
12096,-5.02119,10.688486,1.5477698
12112,-4.936859,10.598497,1.5960432
12128,-5.106138,10.575967,1.604277
12144,-5.1775837,10.602547,1.5906028
12176,-5.1953487,10.622615,1.6404905
12192,-4.896117,10.625177,1.6400292
12209,-4.925362,10.483166,1.5923314
12224,-4.999268,10.460009,1.5279169
12257,-4.804628,10.593631,1.4980831
12273,-4.8939705,10.517391,1.4865946
12289,-4.971362,10.491433,1.4968623
12304,-4.8332324,10.756585,1.4423958
12336,-4.828777,10.665089,1.4224125
12352,-4.7450686,10.691216,1.3853569
12368,-4.6802206,10.486506,1.2597178
12384,-4.8051476,10.440381,1.1860309
12416,-4.6951194,10.670872,1.1989405
12432,-4.7816224,10.69029,1.246183
12448,-4.705311,10.7256565,1.1838385
12464,-4.674005,10.504043,1.2315332
12496,-4.760562,10.616579,1.2329588
12512,-4.5805197,10.607774,1.122331
12528,-4.6692624,10.338064,1.1037512
12544,-4.701997,10.36659,1.1033194
12576,-4.566205,10.4310465,1.0870968
12593,-4.4760866,10.461224,1.2049396
12609,-4.5730276,10.602033,1.1354977
12625,-4.543898,10.785835,1.1297216
12657,-4.672728,10.745423,1.1487267
12673,-4.479709,10.698148,1.0492718
12688,-4.7251787,10.681135,1.0544536
12704,-4.85906,10.675704,1.2175167
12736,-4.788723,10.814953,1.3615625
12752,-4.631882,11.0778265,1.493643
12768,-4.564657,11.030798,1.4665905
12784,-4.3515396,10.892776,1.5078465
12816,-4.560257,10.819009,1.6078823
12832,-4.657707,10.720712,1.6188443
12848,-4.7064433,10.850439,1.621428
12864,-4.603515,10.877744,1.6160768
12896,-4.755918,10.946848,1.6390319
12912,-4.6894107,10.875053,1.6453384
12928,-4.6838613,10.700354,1.5270616
12944,-4.595995,10.842036,1.4258682
12976,-4.4507036,10.513477,1.4551255
12993,-4.2555437,10.291023,1.3904243
13009,-4.18372,10.100251,1.5209947
13025,-4.215513,9.774977,1.589313
13056,-4.287812,9.716881,1.5563725
13072,-4.615775,10.783104,1.4261526
13088,-4.6963253,11.029283,1.3729943
13104,-4.454023,11.104828,1.4478835
13136,-4.4233856,11.095161,1.5260041
13152,-4.444552,11.06296,1.5363781
13168,-4.455824,11.064057,1.5436344
13184,-4.513829,11.151527,1.51531
13216,-4.333238,11.129612,1.4443039
13232,-4.411257,11.0636835,1.4517171
13248,-4.3795714,10.900795,1.471394
13264,-4.168502,11.0305395,1.4919897
13296,-4.0856214,10.964019,1.4503444
13312,-4.143845,11.010198,1.4594268
13328,-4.270308,10.909685,1.4439188
13345,-4.4916425,11.086089,1.4987098
13377,-4.3476114,10.636334,1.4083269
13393,-4.192515,10.624752,1.4957981
13409,-3.9205956,10.263997,1.533761
13425,-3.9747505,10.115657,1.5788406
13456,-4.1341615,10.472323,1.5782083
13472,-4.215273,10.996994,1.4362482
13488,-4.3319216,11.243184,1.4708579
13504,-4.3284163,10.827487,1.4305668
13536,-4.270113,10.902556,1.3793131
13552,-4.110888,10.945066,1.4414771
13568,-4.2155046,10.943547,1.4250727
13584,-4.1859555,10.907558,1.4151583
13616,-4.1585493,10.968864,1.4407517
13632,-4.4803104,10.777746,1.3517197
13648,-4.449606,10.6688,1.4060909
13664,-4.359395,10.596588,1.4926603
13696,-4.1888375,10.767934,1.3663024
13713,-4.5301895,10.776782,1.4577637
13729,-4.4110203,10.76049,1.4092127
13745,-4.402283,10.950078,1.3933492
13777,-4.352897,11.022958,1.4525851
13793,-4.422061,10.796714,1.4041692
13808,-4.3175673,10.826244,1.4058421
13824,-4.44767,10.866059,1.3920846
13856,-4.2868586,11.000266,1.4537892
13872,-4.5434184,10.778619,1.5044302
13888,-4.559738,11.013096,1.5858388
13904,-4.5552845,11.130893,1.5757209
13936,-4.505706,10.959908,1.5063738
13952,-4.4210353,10.926967,1.4978883
13968,-4.5686526,11.16848,1.517252
13984,-4.450016,11.166204,1.4601974
14016,-4.4934654,11.123593,1.5041238
14032,-4.7394786,11.18512,1.5459857
14048,-4.6215615,11.205191,1.5417922
14064,-4.6815767,11.415216,1.5920726
14096,-4.6991534,11.242897,1.5364097
14113,-4.5024314,11.180974,1.4954044
14129,-4.5421658,11.303086,1.6028289
14145,-4.6157765,11.68356,1.5430183
14176,-4.590143,11.573748,1.5877731
14192,-4.5657887,11.550531,1.6837088
14208,-4.489065,11.560994,1.586451
14224,-4.3743067,11.785949,1.5859339
14256,-4.530192,11.634056,1.660383
14272,-4.6074543,11.569037,1.689085
14288,-4.686218,11.593757,1.7153562
14304,-4.67143,11.366473,1.704812
14336,-4.7293854,11.481384,1.7984425
14352,-4.7570324,11.594191,1.7796596
14368,-4.720829,11.51514,1.7700076
14384,-4.851169,11.428131,1.7669543
14416,-5.032951,11.326882,1.8448784
14432,-4.611982,11.249928,1.7786267
14448,-4.4696136,10.869568,1.6910404
14464,-4.582161,10.173972,1.6562206
14497,-4.6010647,10.410468,1.5732088
14513,-4.826076,11.127208,1.3232491
14529,-4.7451367,11.316467,1.1722113
14545,-4.7818804,11.148583,1.1310582
14576,-4.765018,11.289188,1.0746012
14592,-4.512592,11.242275,1.078544
14608,-4.6745696,11.081501,1.1400667
14624,-4.4622564,11.328569,1.1974579
14656,-4.482675,11.475265,1.2466191
14672,-4.5669274,11.10652,1.2182498
14689,-4.442699,11.270791,1.2028998
14705,-4.4618025,11.257838,1.2771014
14736,-4.5767674,11.382034,1.3541136
14752,-4.444926,11.277798,1.2861986
14768,-4.423323,11.3138685,1.3583199
14784,-4.4795766,11.363853,1.3841721
14816,-4.548,11.299694,1.2893066
14832,-4.4044547,11.729143,1.4046143
14848,-4.4540677,11.571425,1.3902407
14864,-4.489564,11.374581,1.3984206
14896,-4.387622,11.355694,1.2782482
14912,-4.434956,11.391825,1.1711857
14928,-4.381473,11.4388,1.171242
14944,-4.3348594,11.66159,1.2093041
14976,-4.181373,11.581992,1.2260776
14992,-4.1846714,11.474979,1.1536068
15009,-4.069775,11.735448,1.1472596
15024,-4.14367,11.679976,1.2149197
15057,-4.033656,11.644204,1.1896663
15073,-4.2526536,11.577293,1.1646218
15089,-4.1816077,11.638689,1.1598041
15105,-4.2623534,11.706256,1.238028
15136,-4.5393677,11.660505,1.2732836
15152,-4.169713,11.639583,1.2822354
15168,-4.1417165,11.711758,1.2476553
15184,-4.222709,11.558458,1.2927781
15216,-4.2085576,11.577199,1.3312354
15232,-4.23115,11.604501,1.3364788
15248,-4.2537413,11.522283,1.403357
15264,-4.404646,11.59153,1.4891893
15296,-4.2285237,11.544974,1.583041
15312,-4.093471,11.500241,1.5577354
15328,-4.0925956,11.496236,1.6394988
15344,-4.198108,11.519472,1.5948459
15376,-3.9998653,11.591438,1.5550725
15392,-4.0138974,11.787783,1.5485879
15409,-4.114921,11.665176,1.5826014
15425,-4.079432,11.582432,1.6148561
15457,-4.2077928,11.772768,1.6605076
15473,-4.3393793,11.475799,1.8183877
15488,-4.2008767,11.358237,1.7644608
15504,-4.152784,11.007587,1.8138632
15536,-4.132397,10.947303,1.8754485
15552,-4.234487,11.317129,1.9271168
15568,-4.3912663,11.366428,2.1154273
15584,-4.7126164,11.290851,2.1835506
15616,-4.6365666,11.043436,2.151035
15632,-4.6543555,10.976962,2.2385838
15648,-4.5250916,11.011602,2.1955533
15664,-4.548707,10.794963,2.1139774
15696,-4.616216,10.842567,2.220718
15712,-4.614897,10.868639,2.2356129
15728,-4.818418,10.922759,2.2785907
15744,-4.627504,11.000633,2.3071218
15776,-4.625453,11.085926,2.230633
15793,-4.7158456,11.341737,2.321543
15809,-4.8109922,11.005019,2.3568714
